mass_A
t	x	y
8.700000000E-1	8.863253831E-1	5.534827804E-1
8.800000000E-1	8.925356872E-1	5.547133499E-1
8.900000000E-1	8.982426595E-1	5.558142056E-1
9.000000000E-1	9.062979880E-1	5.580593295E-1
9.100000000E-1	9.116194350E-1	5.593568619E-1
9.200000000E-1	9.182082479E-1	5.608068994E-1
9.300000000E-1	9.241375438E-1	5.617911099E-1
9.400000000E-1	9.302982556E-1	5.630745219E-1
9.500000000E-1	9.360742231E-1	5.640951754E-1
9.600000000E-1	9.418715471E-1	5.654013927E-1
9.700000000E-1	9.459204758E-1	5.655027179E-1
9.800000000E-1	9.535011635E-1	5.677344449E-1
9.900000000E-1	9.588253693E-1	5.687873724E-1
1.000000000E0	9.623661274E-1	5.689728152E-1
1.010000000E0	9.676906199E-1	5.701170471E-1
1.020000000E0	9.705048581E-1	5.700359222E-1
1.030000000E0	9.769755930E-1	5.712434015E-1
1.040000000E0	9.793874170E-1	5.711407134E-1
1.050000000E0	9.859501751E-1	5.723844052E-1
1.060000000E0	9.886884973E-1	5.723675378E-1
1.070000000E0	9.917461761E-1	5.723580473E-1
1.080000000E0	9.952121411E-1	5.723281967E-1
1.090000000E0	1.001861236E0	5.738336670E-1
1.100000000E0	1.004144158E0	5.737912466E-1
1.110000000E0	1.007346134E0	5.739926090E-1
1.120000000E0	1.015227848E0	5.746694403E-1
1.130000000E0	1.018868380E0	5.745359530E-1
1.140000000E0	1.022630192E0	5.745540732E-1
1.150000000E0	1.026074941E0	5.744261750E-1
1.160000000E0	1.029391620E0	5.745792585E-1
1.170000000E0	1.033314289E0	5.745827124E-1
1.180000000E0	1.037223409E0	5.746704309E-1
1.190000000E0	1.040784096E0	5.745596668E-1
1.200000000E0	1.046235726E0	5.752978930E-1
1.210000000E0	1.050549583E0	5.752964861E-1
1.220000000E0	1.054728137E0	5.753005049E-1
1.230000000E0	1.058381186E0	5.754358826E-1
1.240000000E0	1.062434384E0	5.754477215E-1
1.250000000E0	1.065205533E0	5.752662212E-1
1.260000000E0	1.069156841E0	5.753154386E-1
1.270000000E0	1.072693908E0	5.753488575E-1
1.280000000E0	1.075854696E0	5.750468071E-1
1.290000000E0	1.079603810E0	5.750910908E-1
1.300000000E0	1.082713623E0	5.750778855E-1
1.310000000E0	1.086875818E0	5.749387570E-1
1.320000000E0	1.090812846E0	5.749069430E-1
1.330000000E0	1.094437798E0	5.748648612E-1
1.340000000E0	1.098886557E0	5.748169531E-1
1.350000000E0	1.102886707E0	5.746611548E-1
1.360000000E0	1.107488719E0	5.746940741E-1
1.370000000E0	1.111899533E0	5.744496079E-1
1.380000000E0	1.116016250E0	5.744033123E-1
1.390000000E0	1.120616522E0	5.742144153E-1
1.400000000E0	1.124802899E0	5.740494038E-1
1.410000000E0	1.127939712E0	5.735179314E-1
1.420000000E0	1.131611741E0	5.732658201E-1
1.430000000E0	1.135726931E0	5.728906386E-1
1.440000000E0	1.140426726E0	5.728537508E-1
1.450000000E0	1.143572949E0	5.716983626E-1
1.460000000E0	1.147964266E0	5.716103391E-1
1.470000000E0	1.152866875E0	5.713089207E-1
1.480000000E0	1.157693211E0	5.712067893E-1
1.490000000E0	1.160905569E0	5.702660144E-1
1.500000000E0	1.165405999E0	5.698423685E-1
1.510000000E0	1.168806869E0	5.689326267E-1
1.520000000E0	1.173500915E0	5.683778760E-1
1.530000000E0	1.178273188E0	5.683045659E-1
1.540000000E0	1.182168988E0	5.673486327E-1
1.550000000E0	1.187057158E0	5.668666918E-1
1.560000000E0	1.190594836E0	5.659818545E-1
1.570000000E0	1.195529178E0	5.656962705E-1
1.580000000E0	1.200636983E0	5.655217845E-1
1.590000000E0	1.212975799E0	5.679756245E-1
1.600000000E0	1.217001395E0	5.666284358E-1
1.610000000E0	1.222896567E0	5.667909650E-1
1.620000000E0	1.228448321E0	5.662193448E-1
1.630000000E0	1.233156629E0	5.654114834E-1
1.640000000E0	1.238077638E0	5.643904504E-1
1.650000000E0	1.242752465E0	5.623975608E-1
1.660000000E0	1.247950874E0	5.616233068E-1
1.670000000E0	1.253672640E0	5.598194911E-1
1.680000000E0	1.257825321E0	5.571248383E-1
1.690000000E0	1.263670395E0	5.559186968E-1
1.700000000E0	1.269616484E0	5.540075873E-1
1.710000000E0	1.274656710E0	5.516713405E-1
1.720000000E0	1.280972563E0	5.502910168E-1
1.730000000E0	1.288095095E0	5.490603262E-1
1.740000000E0	1.293551396E0	5.463149282E-1
1.750000000E0	1.299601354E0	5.438286236E-1
1.760000000E0	1.305617542E0	5.413606734E-1
1.770000000E0	1.311647037E0	5.383608801E-1
1.780000000E0	1.318472108E0	5.360550633E-1
1.790000000E0	1.325752641E0	5.330797445E-1
1.800000000E0	1.333042345E0	5.305045135E-1
1.810000000E0	1.340826369E0	5.277617581E-1
1.820000000E0	1.348746609E0	5.249916209E-1
1.830000000E0	1.354888100E0	5.213062468E-1
1.840000000E0	1.362588200E0	5.171136518E-1
1.850000000E0	1.371323739E0	5.135472630E-1
1.860000000E0	1.379480962E0	5.098889943E-1
1.870000000E0	1.387891288E0	5.053160584E-1
