mass_A
t	x	y
7.600000000E-1	8.070748063E-1	5.178300710E-1
7.700000000E-1	8.175896397E-1	5.205678300E-1
7.800000000E-1	8.245953083E-1	5.230395017E-1
7.900000000E-1	8.316381536E-1	5.254848038E-1
8.000000000E-1	8.399951222E-1	5.279651168E-1
8.100000000E-1	8.478379445E-1	5.304378314E-1
8.200000000E-1	8.530570334E-1	5.319508286E-1
8.300000000E-1	8.615867156E-1	5.341339286E-1
8.400000000E-1	8.673225147E-1	5.357248734E-1
8.500000000E-1	8.741058800E-1	5.370626352E-1
8.600000000E-1	8.809807072E-1	5.389974101E-1
8.700000000E-1	8.870232235E-1	5.403342668E-1
8.800000000E-1	8.924139900E-1	5.419149863E-1
8.900000000E-1	8.996140268E-1	5.438636278E-1
9.000000000E-1	9.051883641E-1	5.452581342E-1
9.100000000E-1	9.107310513E-1	5.464309632E-1
9.200000000E-1	9.161594681E-1	5.478283936E-1
9.300000000E-1	9.210543703E-1	5.491617255E-1
9.400000000E-1	9.262781828E-1	5.503629808E-1
9.500000000E-1	9.311452206E-1	5.515400164E-1
9.600000000E-1	9.365969359E-1	5.526094028E-1
9.700000000E-1	9.416874166E-1	5.537594712E-1
9.800000000E-1	9.469035385E-1	5.547669366E-1
9.900000000E-1	9.521731078E-1	5.560056598E-1
1.000000000E0	9.543987682E-1	5.562324175E-1
1.010000000E0	9.595710265E-1	5.573050266E-1
1.020000000E0	9.653518280E-1	5.584234020E-1
1.030000000E0	9.714366802E-1	5.596560439E-1
1.040000000E0	9.731452741E-1	5.596702018E-1
1.050000000E0	9.764335808E-1	5.599368964E-1
1.060000000E0	9.813127175E-1	5.608398312E-1
1.070000000E0	9.844325227E-1	5.609089450E-1
1.080000000E0	9.893591926E-1	5.612905890E-1
1.090000000E0	9.937273060E-1	5.619072586E-1
1.100000000E0	9.971168768E-1	5.621264577E-1
1.110000000E0	1.000798055E0	5.623730859E-1
1.120000000E0	1.003942167E0	5.624994888E-1
1.130000000E0	1.008250041E0	5.625957831E-1
1.140000000E0	1.011320560E0	5.630352572E-1
1.150000000E0	1.012721576E0	5.635293700E-1
1.160000000E0	1.015136979E0	5.646038865E-1
1.170000000E0	1.022166860E0	5.659016296E-1
1.180000000E0	1.023907708E0	5.659768370E-1
1.190000000E0	1.025317671E0	5.659320140E-1
1.200000000E0	1.027892602E0	5.659437097E-1
1.210000000E0	1.030217908E0	5.659276508E-1
1.220000000E0	1.033519723E0	5.656884266E-1
1.230000000E0	1.036803163E0	5.658117634E-1
1.240000000E0	1.039565391E0	5.659440882E-1
1.250000000E0	1.041717565E0	5.657554041E-1
1.260000000E0	1.045317450E0	5.663482507E-1
1.270000000E0	1.047942233E0	5.663079752E-1
1.280000000E0	1.050161314E0	5.665607004E-1
1.290000000E0	1.052704019E0	5.665940910E-1
1.300000000E0	1.055153974E0	5.666149823E-1
1.310000000E0	1.057755453E0	5.666640419E-1
1.320000000E0	1.060004307E0	5.668623353E-1
1.330000000E0	1.064238475E0	5.673993801E-1
1.340000000E0	1.065970997E0	5.674101716E-1
1.350000000E0	1.067927528E0	5.675075287E-1
1.360000000E0	1.069668805E0	5.674654856E-1
1.370000000E0	1.072055869E0	5.674869700E-1
1.380000000E0	1.074088675E0	5.674803620E-1
1.390000000E0	1.076799389E0	5.674690700E-1
1.400000000E0	1.078889663E0	5.673538560E-1
1.410000000E0	1.080932016E0	5.673185085E-1
1.420000000E0	1.082826349E0	5.672577085E-1
1.430000000E0	1.085086090E0	5.673024142E-1
1.440000000E0	1.087633509E0	5.672690256E-1
1.450000000E0	1.090308609E0	5.672726440E-1
1.460000000E0	1.092538557E0	5.673113280E-1
1.470000000E0	1.095232321E0	5.671496302E-1
1.480000000E0	1.096695997E0	5.672593458E-1
1.490000000E0	1.098948735E0	5.672755326E-1
1.500000000E0	1.101193694E0	5.673855110E-1
1.510000000E0	1.103761803E0	5.670657195E-1
1.520000000E0	1.105936212E0	5.670068283E-1
1.530000000E0	1.107985814E0	5.670976182E-1
1.540000000E0	1.110646610E0	5.670366715E-1
1.550000000E0	1.112580727E0	5.668179900E-1
1.560000000E0	1.115159539E0	5.667938585E-1
1.570000000E0	1.117427906E0	5.668712494E-1
1.580000000E0	1.119946668E0	5.667471333E-1
1.590000000E0	1.122426798E0	5.666480433E-1
1.600000000E0	1.124904576E0	5.668177787E-1
1.610000000E0	1.127522517E0	5.666876588E-1
1.620000000E0	1.129984924E0	5.666565562E-1
1.630000000E0	1.132601875E0	5.665738452E-1
1.640000000E0	1.135537315E0	5.663888709E-1
1.650000000E0	1.137831807E0	5.664178479E-1
1.660000000E0	1.140750777E0	5.663838618E-1
1.670000000E0	1.143151943E0	5.663961681E-1
1.680000000E0	1.145783057E0	5.663363580E-1
1.690000000E0	1.148837558E0	5.660361195E-1
1.700000000E0	1.151195533E0	5.661596844E-1
1.710000000E0	1.154476527E0	5.663741110E-1
1.720000000E0	1.157329324E0	5.662860423E-1
1.730000000E0	1.160286522E0	5.662059275E-1
1.740000000E0	1.161284517E0	5.651420420E-1
1.750000000E0	1.163748679E0	5.649922465E-1
1.760000000E0	1.166664950E0	5.649116301E-1
1.770000000E0	1.169365560E0	5.647501320E-1
1.780000000E0	1.172699705E0	5.648035814E-1
1.790000000E0	1.175898323E0	5.646280478E-1
1.800000000E0	1.179252863E0	5.647074374E-1
1.810000000E0	1.182926241E0	5.647127367E-1
1.820000000E0	1.183404650E0	5.633306189E-1
1.830000000E0	1.187016026E0	5.633216319E-1
1.840000000E0	1.190918658E0	5.633137764E-1
1.850000000E0	1.194812540E0	5.632590913E-1
1.860000000E0	1.198430262E0	5.631802521E-1
1.870000000E0	1.199881014E0	5.618955348E-1
1.880000000E0	1.203860416E0	5.616813423E-1
1.890000000E0	1.205813196E0	5.605897804E-1
1.900000000E0	1.210547717E0	5.602741591E-1
1.910000000E0	1.215313197E0	5.603526451E-1
1.920000000E0	1.217401877E0	5.591371235E-1
1.930000000E0	1.222080384E0	5.588432364E-1
1.940000000E0	1.224648145E0	5.578244732E-1
1.950000000E0	1.228421840E0	5.579953034E-1
1.960000000E0	1.233042079E0	5.581178674E-1
1.970000000E0	1.238112086E0	5.578948664E-1
1.980000000E0	1.243301020E0	5.575132522E-1
1.990000000E0	1.246921011E0	5.560029543E-1
2.000000000E0	1.248969109E0	5.536230207E-1
2.010000000E0	1.251975103E0	5.519695748E-1
2.020000000E0	1.258073472E0	5.518437386E-1
2.030000000E0	1.261737255E0	5.505974646E-1
2.040000000E0	1.266768546E0	5.493649922E-1
2.050000000E0	1.271754552E0	5.480766401E-1
2.060000000E0	1.276582529E0	5.464824335E-1
2.070000000E0	1.281554177E0	5.450610863E-1
2.080000000E0	1.286352861E0	5.438103387E-1
2.090000000E0	1.291590557E0	5.423903359E-1
2.100000000E0	1.297449745E0	5.411598843E-1
2.110000000E0	1.300355807E0	5.384657156E-1
2.120000000E0	1.307468217E0	5.371419525E-1
2.130000000E0	1.310254962E0	5.345466145E-1
2.140000000E0	1.318710143E0	5.329711783E-1
2.150000000E0	1.327733922E0	5.316616345E-1
2.160000000E0	1.337664907E0	5.316250375E-1
2.170000000E0	1.343089033E0	5.289217973E-1
2.180000000E0	1.348637714E0	5.260396762E-1
2.190000000E0	1.353418999E0	5.223303478E-1
2.200000000E0	1.360961464E0	5.195549853E-1
2.210000000E0	1.367461753E0	5.156120303E-1
