mass_A
t	x	y
3.800000000E-1	3.336064770E-1	4.741734273E-1
3.900000000E-1	3.461091345E-1	4.715395887E-1
4.000000000E-1	3.580529301E-1	4.699160593E-1
4.100000000E-1	3.721369623E-1	4.673641814E-1
4.200000000E-1	3.850696361E-1	4.657025132E-1
4.300000000E-1	3.969232210E-1	4.642014967E-1
4.400000000E-1	4.104961554E-1	4.627749132E-1
4.500000000E-1	4.241940012E-1	4.614206553E-1
4.600000000E-1	4.377673251E-1	4.599548529E-1
4.700000000E-1	4.509161199E-1	4.588131039E-1
4.800000000E-1	4.633409412E-1	4.582228444E-1
4.900000000E-1	4.762784715E-1	4.578305539E-1
5.000000000E-1	4.892563854E-1	4.575981180E-1
5.100000000E-1	5.019283044E-1	4.575739149E-1
5.200000000E-1	5.153476638E-1	4.575758001E-1
5.300000000E-1	5.287697086E-1	4.577538670E-1
5.400000000E-1	5.416140578E-1	4.585073572E-1
5.500000000E-1	5.544010561E-1	4.595560635E-1
5.600000000E-1	5.672967426E-1	4.605645871E-1
5.700000000E-1	5.802868073E-1	4.617743089E-1
5.800000000E-1	5.929716029E-1	4.634484493E-1
5.900000000E-1	6.055922151E-1	4.653472413E-1
6.000000000E-1	6.175192539E-1	4.677384777E-1
6.100000000E-1	6.295964239E-1	4.701925341E-1
6.200000000E-1	6.441808562E-1	4.735984916E-1
6.300000000E-1	6.524044074E-1	4.764265027E-1
6.400000000E-1	6.642448679E-1	4.798674727E-1
6.500000000E-1	6.766213240E-1	4.834109251E-1
6.600000000E-1	6.873188492E-1	4.871237899E-1
6.700000000E-1	6.990279911E-1	4.908226863E-1
6.800000000E-1	7.100494452E-1	4.944563565E-1
6.900000000E-1	7.201532443E-1	4.981866400E-1
7.000000000E-1	7.303963148E-1	5.018981918E-1
7.100000000E-1	7.406935477E-1	5.055717783E-1
7.200000000E-1	7.462206846E-1	5.081494780E-1
7.300000000E-1	7.569754115E-1	5.118045294E-1
7.400000000E-1	7.675624774E-1	5.154172292E-1
7.500000000E-1	7.721072369E-1	5.179741994E-1
7.600000000E-1	7.801828659E-1	5.205463765E-1
7.700000000E-1	7.882423307E-1	5.229753086E-1
7.800000000E-1	7.997396454E-1	5.264079521E-1
7.900000000E-1	8.080887874E-1	5.288835573E-1
8.000000000E-1	8.163339437E-1	5.313796006E-1
8.100000000E-1	8.245930356E-1	5.337845027E-1
8.200000000E-1	8.322681327E-1	5.362590439E-1
8.300000000E-1	8.409879772E-1	5.387249443E-1
8.400000000E-1	8.490736737E-1	5.410641503E-1
8.500000000E-1	8.536401278E-1	5.425238520E-1
8.600000000E-1	8.626864614E-1	5.449042642E-1
8.700000000E-1	8.678509005E-1	5.461280453E-1
8.800000000E-1	8.764798853E-1	5.485138368E-1
8.900000000E-1	8.812820254E-1	5.496491765E-1
9.000000000E-1	8.856048450E-1	5.509218358E-1
9.100000000E-1	8.955482517E-1	5.532249221E-1
9.200000000E-1	9.005692625E-1	5.544727781E-1
9.300000000E-1	9.056647653E-1	5.557370735E-1
9.400000000E-1	9.157231397E-1	5.581321037E-1
9.500000000E-1	9.172554470E-1	5.580650012E-1
9.600000000E-1	9.231836132E-1	5.593459814E-1
9.700000000E-1	9.285264919E-1	5.604893510E-1
9.800000000E-1	9.353148024E-1	5.616486690E-1
9.900000000E-1	9.413453956E-1	5.629138311E-1
1.000000000E0	9.439184684E-1	5.629191843E-1
1.010000000E0	9.497983954E-1	5.641391016E-1
1.020000000E0	9.559134888E-1	5.651683028E-1
1.030000000E0	9.584415805E-1	5.653516195E-1
1.040000000E0	9.647270968E-1	5.664696717E-1
1.050000000E0	9.709043626E-1	5.676198450E-1
1.060000000E0	9.733556325E-1	5.676865849E-1
1.070000000E0	9.763915598E-1	5.676568381E-1
1.080000000E0	9.826073052E-1	5.687275750E-1
1.090000000E0	9.852192751E-1	5.687518139E-1
1.100000000E0	9.927271585E-1	5.698469503E-1
1.110000000E0	9.947178897E-1	5.699286787E-1
1.120000000E0	1.002286373E0	5.711198231E-1
1.130000000E0	1.005197127E0	5.710572604E-1
1.140000000E0	1.007874238E0	5.710448769E-1
1.150000000E0	1.015548656E0	5.721141031E-1
1.160000000E0	1.018214498E0	5.720808695E-1
1.170000000E0	1.020991922E0	5.720388226E-1
1.180000000E0	1.024542523E0	5.720288514E-1
1.190000000E0	1.027559046E0	5.719503892E-1
1.200000000E0	1.031148115E0	5.719162035E-1
1.210000000E0	1.038146401E0	5.731340792E-1
1.220000000E0	1.041432979E0	5.730107674E-1
1.230000000E0	1.044899864E0	5.730242146E-1
1.240000000E0	1.048613366E0	5.729612006E-1
1.250000000E0	1.051759948E0	5.728393795E-1
1.260000000E0	1.055593884E0	5.727927916E-1
1.270000000E0	1.059280398E0	5.727581047E-1
1.280000000E0	1.063002665E0	5.726769799E-1
1.290000000E0	1.066598209E0	5.727343681E-1
1.300000000E0	1.070268005E0	5.727373616E-1
1.310000000E0	1.073729778E0	5.724232726E-1
1.320000000E0	1.076927986E0	5.725498476E-1
1.330000000E0	1.080461536E0	5.726302722E-1
1.340000000E0	1.084010822E0	5.724639695E-1
1.350000000E0	1.087584965E0	5.723974671E-1
1.360000000E0	1.091272432E0	5.723917651E-1
1.370000000E0	1.095070469E0	5.722942285E-1
1.380000000E0	1.098941277E0	5.722292190E-1
1.390000000E0	1.103042266E0	5.721409028E-1
1.400000000E0	1.106597888E0	5.721115462E-1
1.410000000E0	1.110976592E0	5.719811082E-1
1.420000000E0	1.115339141E0	5.720691527E-1
1.430000000E0	1.119340365E0	5.719799041E-1
1.440000000E0	1.123804516E0	5.717811792E-1
1.450000000E0	1.124507207E0	5.706864348E-1
1.460000000E0	1.128562782E0	5.705620522E-1
1.470000000E0	1.132605011E0	5.705153935E-1
1.480000000E0	1.137131154E0	5.704932430E-1
1.490000000E0	1.142154190E0	5.703985405E-1
1.500000000E0	1.143843749E0	5.690900275E-1
1.510000000E0	1.148870769E0	5.689938853E-1
1.520000000E0	1.153586071E0	5.689651807E-1
1.530000000E0	1.158443974E0	5.688914535E-1
1.540000000E0	1.160532411E0	5.674029597E-1
1.550000000E0	1.165008358E0	5.675016603E-1
1.560000000E0	1.170504514E0	5.672626973E-1
1.570000000E0	1.173272836E0	5.661574357E-1
1.580000000E0	1.178464423E0	5.659928043E-1
1.590000000E0	1.181894698E0	5.648935615E-1
1.600000000E0	1.187343262E0	5.645710969E-1
1.610000000E0	1.190886031E0	5.634726212E-1
1.620000000E0	1.195824530E0	5.632796113E-1
1.630000000E0	1.201236336E0	5.631137174E-1
1.640000000E0	1.204877855E0	5.621847367E-1
1.650000000E0	1.210704748E0	5.621346231E-1
1.660000000E0	1.216775849E0	5.619126138E-1
1.670000000E0	1.222717227E0	5.608250356E-1
1.680000000E0	1.228937162E0	5.602555736E-1
1.690000000E0	1.231856630E0	5.578334623E-1
1.700000000E0	1.239145042E0	5.575628127E-1
1.710000000E0	1.244282201E0	5.562668857E-1
1.720000000E0	1.249593505E0	5.549240980E-1
1.730000000E0	1.255123408E0	5.534209627E-1
1.740000000E0	1.259791341E0	5.509567639E-1
1.750000000E0	1.266287531E0	5.495360580E-1
1.760000000E0	1.272830336E0	5.479921739E-1
1.770000000E0	1.277654903E0	5.455882419E-1
1.780000000E0	1.282847467E0	5.429372516E-1
1.790000000E0	1.289577301E0	5.414607174E-1
1.800000000E0	1.295277452E0	5.390956945E-1
1.810000000E0	1.301711452E0	5.364920331E-1
1.820000000E0	1.308374782E0	5.337163229E-1
1.830000000E0	1.314494391E0	5.311336039E-1
1.840000000E0	1.322657017E0	5.282365340E-1
1.850000000E0	1.330216164E0	5.254574141E-1
1.860000000E0	1.336078308E0	5.218876755E-1
1.870000000E0	1.344052188E0	5.189358752E-1
1.880000000E0	1.351271925E0	5.154224911E-1
1.890000000E0	1.360472985E0	5.122737658E-1
1.900000000E0	1.368076775E0	5.085125266E-1
1.910000000E0	1.376558849E0	5.047095857E-1
1.920000000E0	1.385003409E0	5.004624472E-1
1.930000000E0	1.394091191E0	4.963436950E-1
1.940000000E0	1.401879920E0	4.916913775E-1
1.950000000E0	1.403232393E0	4.871722802E-1
